packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
635,11.839876,1782457533.6101213,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39176,"SYN,ACK",18,1063517397,1988128723,65160,False,True,False,False,False
636,11.83993,1782457533.610175,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39176,8080,ACK,16,1988128723,1063517398,502,False,False,True,False,False
637,11.8401,1782457533.610345,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39176,8080,"ACK,RST",20,1988128723,1063517398,502,False,False,False,False,True
638,11.85337,1782457533.623615,02:00:00:00:00:01,203.0.113.225,172.28.5.3,TCP,54,56505,8080,SYN,2,26497344,0,8192,True,False,False,False,False
639,11.930304,1782457533.7005484,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,46002,8080,SYN,2,2789135089,0,64240,True,False,False,False,False
640,11.930373,1782457533.7006176,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,46002,"SYN,ACK",18,3840998390,2789135090,65160,False,True,False,False,False
641,11.930489,1782457533.7007341,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46002,8080,ACK,16,2789135090,3840998391,502,False,False,True,False,False
642,11.930821,1782457533.701066,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46002,8080,"ACK,RST",20,2789135090,3840998391,502,False,False,False,False,True
643,11.937333,1782457533.707578,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,38928,8080,SYN,2,2819633693,0,64240,True,False,False,False,False
644,11.93741,1782457533.7076545,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,38928,"SYN,ACK",18,306019991,2819633694,65160,False,True,False,False,False
645,11.937526,1782457533.707771,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38928,8080,ACK,16,2819633694,306019992,502,False,False,True,False,False
646,11.937858,1782457533.708103,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38928,8080,"ACK,RST",20,2819633694,306019992,502,False,False,False,False,True
647,11.964875,1782457533.7351198,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39186,8080,SYN,2,4028734952,0,64240,True,False,False,False,False
648,11.964922,1782457533.7351673,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39186,"SYN,ACK",18,2003788213,4028734953,65160,False,True,False,False,False
649,11.964977,1782457533.7352216,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39186,8080,ACK,16,4028734953,2003788214,502,False,False,True,False,False
