packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
2995,32.842145,1782457509.438764,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,57824,"SYN,ACK",18,1335168855,767171825,64240,False,True,False,False,False
2996,32.842187,1782457509.4388056,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,57824,8080,RST,4,767171825,0,0,False,False,False,False,True
2997,32.910636,1782457509.5072548,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,56128,8080,SYN,2,1299555744,0,8192,True,False,False,False,False
2998,32.91077,1782457509.5073888,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,56128,"SYN,ACK",18,1959784613,1299555745,64240,False,True,False,False,False
2999,32.910853,1782457509.5074716,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,56128,8080,RST,4,1299555745,0,0,False,False,False,False,True
3000,32.951488,1782457509.5481074,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40960,8080,SYN,2,1163614886,0,64240,True,False,False,False,False
3001,32.951536,1782457509.5481548,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40960,"SYN,ACK",18,1776226649,1163614887,65160,False,True,False,False,False
3002,32.951602,1782457509.5482213,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40960,8080,ACK,16,1163614887,1776226650,502,False,False,True,False,False
3003,32.95183,1782457509.5484486,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40960,8080,"ACK,RST",20,1163614887,1776226650,502,False,False,False,False,True
3004,32.959082,1782457509.5557005,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,54002,8080,SYN,2,70186481,0,64240,True,False,False,False,False
3005,32.959158,1782457509.555777,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,54002,"SYN,ACK",18,2025272902,70186482,65160,False,True,False,False,False
3006,32.959273,1782457509.5558915,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,54002,8080,ACK,16,70186482,2025272903,502,False,False,True,False,False
3007,32.959594,1782457509.5562134,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,54002,8080,"ACK,RST",20,70186482,2025272903,502,False,False,False,False,True
3008,32.975549,1782457509.572168,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,59637,8080,SYN,2,4210476386,0,8192,True,False,False,False,False
3009,32.975632,1782457509.572251,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,59637,"SYN,ACK",18,108943135,4210476387,64240,False,True,False,False,False
3010,32.975703,1782457509.5723214,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,59637,8080,RST,4,4210476387,0,0,False,False,False,False,True
3011,33.046041,1782457509.6426594,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,54847,8080,SYN,2,708689335,0,8192,True,False,False,False,False
