packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
893,10.068029,1782457671.7547557,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57576,8080,ACK,16,625274401,3113520145,502,False,False,True,False,False
894,10.068393,1782457671.755119,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57576,8080,"ACK,RST",20,625274401,3113520145,502,False,False,False,False,True
895,10.069153,1782457671.7558799,02:00:00:00:00:01,198.51.100.253,172.28.5.3,TCP,54,50293,8080,SYN,2,164287825,0,8192,True,False,False,False,False
896,10.090947,1782457671.777674,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,56049,8080,SYN,2,3427760408,0,8192,True,False,False,False,False
897,10.091037,1782457671.7777636,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,56049,"SYN,ACK",18,3323864287,3427760409,64240,False,True,False,False,False
898,10.091092,1782457671.7778182,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,56049,8080,RST,4,3427760409,0,0,False,False,False,False,True
899,10.092035,1782457671.7787616,02:00:00:00:00:01,198.51.100.128,172.28.5.3,TCP,54,62257,8080,SYN,2,732407711,0,8192,True,False,False,False,False
900,10.11887,1782457671.8055966,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,54242,8080,SYN,2,1744242178,0,8192,True,False,False,False,False
901,10.118991,1782457671.805718,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,54242,"SYN,ACK",18,3382250138,1744242179,64240,False,True,False,False,False
902,10.119074,1782457671.805801,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,54242,8080,RST,4,1744242179,0,0,False,False,False,False,True
903,10.119743,1782457671.8064694,02:00:00:00:00:01,203.0.113.60,172.28.5.3,TCP,54,62209,8080,SYN,2,4099743639,0,8192,True,False,False,False,False
904,10.141004,1782457671.8277307,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,58238,8080,SYN,2,2490035779,0,8192,True,False,False,False,False
905,10.1411,1782457671.8278267,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,58238,"SYN,ACK",18,3097517690,2490035780,64240,False,True,False,False,False
906,10.141162,1782457671.8278885,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,58238,8080,RST,4,2490035780,0,0,False,False,False,False,True
907,10.142428,1782457671.8291545,02:00:00:00:00:01,198.51.100.214,172.28.5.3,TCP,54,55868,8080,SYN,2,3811190722,0,8192,True,False,False,False,False
908,10.167284,1782457671.854011,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,63898,8080,SYN,2,799854832,0,8192,True,False,False,False,False
909,10.167405,1782457671.8541312,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,63898,"SYN,ACK",18,3701479630,799854833,64240,False,True,False,False,False
910,10.167488,1782457671.854215,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,63898,8080,RST,4,799854833,0,0,False,False,False,False,True
911,10.169169,1782457671.8558953,02:00:00:00:00:01,198.51.100.135,172.28.5.3,TCP,54,58326,8080,SYN,2,2798296304,0,8192,True,False,False,False,False
912,10.191999,1782457671.8787255,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,64749,8080,SYN,2,1845808031,0,8192,True,False,False,False,False
913,10.192124,1782457671.878851,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,64749,"SYN,ACK",18,1061226396,1845808032,64240,False,True,False,False,False
914,10.192213,1782457671.8789392,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,64749,8080,RST,4,1845808032,0,0,False,False,False,False,True
915,10.192831,1782457671.8795578,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,57592,8080,SYN,2,2721159499,0,64240,True,False,False,False,False
916,10.192898,1782457671.8796244,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,57592,"SYN,ACK",18,3455529263,2721159500,65160,False,True,False,False,False
917,10.193016,1782457671.8797421,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57592,8080,ACK,16,2721159500,3455529264,502,False,False,True,False,False
918,10.193373,1782457671.8801,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,57592,8080,"ACK,RST",20,2721159500,3455529264,502,False,False,False,False,True
919,10.194138,1782457671.8808644,02:00:00:00:00:01,198.51.100.189,172.28.5.3,TCP,54,61445,8080,SYN,2,1778397740,0,8192,True,False,False,False,False
920,10.215881,1782457671.902608,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,53186,8080,SYN,2,983350514,0,8192,True,False,False,False,False
