packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
1,5.451308,1782457428.7152882,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40340,8080,SYN,2,641761086,0,64240,True,False,False,False,False
2,5.451386,1782457428.7153666,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40340,"SYN,ACK",18,2170113018,641761087,65160,False,True,False,False,False
3,5.451565,1782457428.715546,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40664,8080,SYN,2,2667927225,0,64240,True,False,False,False,False
4,5.45159,1782457428.7155704,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40664,"SYN,ACK",18,1442038651,2667927226,65160,False,True,False,False,False
5,5.451644,1782457428.7156248,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40664,8080,ACK,16,2667927226,1442038652,502,False,False,True,False,False
6,5.451872,1782457428.715853,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40664,8080,"ACK,RST",20,2667927226,1442038652,502,False,False,False,False,True
7,5.452098,1782457428.716079,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40340,8080,ACK,16,641761087,2170113019,502,False,False,True,False,False
8,5.45234,1782457428.7163205,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40340,8080,"ACK,RST",20,641761087,2170113019,502,False,False,False,False,True
9,5.46567,1782457428.7296505,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47968,8080,SYN,2,1147148281,0,64240,True,False,False,False,False
10,5.46572,1782457428.7297008,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47968,"SYN,ACK",18,190890466,1147148282,65160,False,True,False,False,False
11,5.465776,1782457428.7297564,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47968,8080,ACK,16,1147148282,190890467,502,False,False,True,False,False
12,5.465953,1782457428.729934,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47968,8080,"ACK,RST",20,1147148282,190890467,502,False,False,False,False,True
13,5.475284,1782457428.7392645,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40672,8080,SYN,2,3173973639,0,64240,True,False,False,False,False
14,5.475361,1782457428.7393417,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40672,"SYN,ACK",18,2377191134,3173973640,65160,False,True,False,False,False
15,5.475451,1782457428.7394319,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40672,8080,ACK,16,3173973640,2377191135,502,False,False,True,False,False
16,5.475671,1782457428.7396514,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40672,8080,"ACK,RST",20,3173973640,2377191135,502,False,False,False,False,True
17,5.476136,1782457428.7401166,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40352,8080,SYN,2,113849768,0,64240,True,False,False,False,False
18,5.476184,1782457428.740165,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40352,"SYN,ACK",18,920819498,113849769,65160,False,True,False,False,False
19,5.476262,1782457428.7402425,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40352,8080,ACK,16,113849769,920819499,502,False,False,True,False,False
20,5.476539,1782457428.7405195,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40352,8080,"ACK,RST",20,113849769,920819499,502,False,False,False,False,True
21,5.490234,1782457428.7542143,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47978,8080,SYN,2,1038202766,0,64240,True,False,False,False,False
22,5.490287,1782457428.754268,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47978,"SYN,ACK",18,1933181639,1038202767,65160,False,True,False,False,False
23,5.490377,1782457428.7543576,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47978,8080,ACK,16,1038202767,1933181640,502,False,False,True,False,False
24,5.490581,1782457428.7545612,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47978,8080,"ACK,RST",20,1038202767,1933181640,502,False,False,False,False,True
25,5.500206,1782457428.7641861,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40676,8080,SYN,2,1489066858,0,64240,True,False,False,False,False
26,5.500206,1782457428.7641866,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40360,8080,SYN,2,3778038955,0,64240,True,False,False,False,False
27,5.500257,1782457428.7642372,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40676,"SYN,ACK",18,4222269423,1489066859,65160,False,True,False,False,False
28,5.500257,1782457428.7642374,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40360,"SYN,ACK",18,2394985622,3778038956,65160,False,True,False,False,False
29,5.50034,1782457428.7643201,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40360,8080,ACK,16,3778038956,2394985623,502,False,False,True,False,False
30,5.50034,1782457428.7643209,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40676,8080,ACK,16,1489066859,4222269424,502,False,False,True,False,False
31,5.50053,1782457428.7645102,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40676,8080,"ACK,RST",20,1489066859,4222269424,502,False,False,False,False,True
32,5.50053,1782457428.7645104,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40360,8080,"ACK,RST",20,3778038956,2394985623,502,False,False,False,False,True
33,5.515065,1782457428.779046,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,47994,8080,SYN,2,3798495266,0,64240,True,False,False,False,False
34,5.515116,1782457428.7790966,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,47994,"SYN,ACK",18,3586685537,3798495267,65160,False,True,False,False,False
35,5.515172,1782457428.7791522,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47994,8080,ACK,16,3798495267,3586685538,502,False,False,True,False,False
36,5.515351,1782457428.779332,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,47994,8080,"ACK,RST",20,3798495267,3586685538,502,False,False,False,False,True
37,5.525288,1782457428.7892683,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40686,8080,SYN,2,369060822,0,64240,True,False,False,False,False
38,5.525288,1782457428.7892685,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40364,8080,SYN,2,3890050304,0,64240,True,False,False,False,False
39,5.525371,1782457428.7893517,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40686,"SYN,ACK",18,487515965,369060823,65160,False,True,False,False,False
40,5.525371,1782457428.7893517,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40364,"SYN,ACK",18,3217773659,3890050305,65160,False,True,False,False,False
41,5.525459,1782457428.7894392,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40364,8080,ACK,16,3890050305,3217773660,502,False,False,True,False,False
42,5.525459,1782457428.7894397,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40686,8080,ACK,16,369060823,487515966,502,False,False,True,False,False
43,5.525702,1782457428.7896829,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40364,8080,"ACK,RST",20,3890050305,3217773660,502,False,False,False,False,True
44,5.525703,1782457428.7896833,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40686,8080,"ACK,RST",20,369060823,487515966,502,False,False,False,False,True
45,5.540105,1782457428.8040855,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48006,8080,SYN,2,2072949322,0,64240,True,False,False,False,False
46,5.540155,1782457428.8041356,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48006,"SYN,ACK",18,1307953366,2072949323,65160,False,True,False,False,False
47,5.540217,1782457428.8041975,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48006,8080,ACK,16,2072949323,1307953367,502,False,False,True,False,False
48,5.540419,1782457428.8043995,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48006,8080,"ACK,RST",20,2072949323,1307953367,502,False,False,False,False,True
49,5.550192,1782457428.814173,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40700,8080,SYN,2,1532015582,0,64240,True,False,False,False,False
50,5.550193,1782457428.8141732,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40368,8080,SYN,2,2341270458,0,64240,True,False,False,False,False
51,5.550244,1782457428.8142242,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40700,"SYN,ACK",18,3250722947,1532015583,65160,False,True,False,False,False
52,5.550246,1782457428.814227,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40368,"SYN,ACK",18,4237183450,2341270459,65160,False,True,False,False,False
53,5.550311,1782457428.814292,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40368,8080,ACK,16,2341270459,4237183451,502,False,False,True,False,False
54,5.550312,1782457428.8142924,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40700,8080,ACK,16,1532015583,3250722948,502,False,False,True,False,False
55,5.550543,1782457428.8145235,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40700,8080,"ACK,RST",20,1532015583,3250722948,502,False,False,False,False,True
56,5.550543,1782457428.8145237,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40368,8080,"ACK,RST",20,2341270459,4237183451,502,False,False,False,False,True
57,5.565226,1782457428.829207,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48012,8080,SYN,2,2065595208,0,64240,True,False,False,False,False
58,5.565283,1782457428.8292632,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48012,"SYN,ACK",18,261904218,2065595209,65160,False,True,False,False,False
59,5.565382,1782457428.8293622,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48012,8080,ACK,16,2065595209,261904219,502,False,False,True,False,False
60,5.565605,1782457428.8295856,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48012,8080,"ACK,RST",20,2065595209,261904219,502,False,False,False,False,True
61,5.575198,1782457428.8391786,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40376,8080,SYN,2,3911596303,0,64240,True,False,False,False,False
62,5.575198,1782457428.839179,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40702,8080,SYN,2,3611539446,0,64240,True,False,False,False,False
63,5.575248,1782457428.839229,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40376,"SYN,ACK",18,2124126841,3911596304,65160,False,True,False,False,False
64,5.575248,1782457428.839229,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40702,"SYN,ACK",18,785910570,3611539447,65160,False,True,False,False,False
65,5.575331,1782457428.8393114,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40376,8080,ACK,16,3911596304,2124126842,502,False,False,True,False,False
66,5.575331,1782457428.839312,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40702,8080,ACK,16,3611539447,785910571,502,False,False,True,False,False
67,5.575538,1782457428.8395185,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40376,8080,"ACK,RST",20,3911596304,2124126842,502,False,False,False,False,True
68,5.575585,1782457428.8395658,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40702,8080,"ACK,RST",20,3611539447,785910571,502,False,False,False,False,True
69,5.590071,1782457428.8540516,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48014,8080,SYN,2,3670263403,0,64240,True,False,False,False,False
70,5.590118,1782457428.8540986,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48014,"SYN,ACK",18,2333105102,3670263404,65160,False,True,False,False,False
71,5.590173,1782457428.854154,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48014,8080,ACK,16,3670263404,2333105103,502,False,False,True,False,False
72,5.59036,1782457428.8543408,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48014,8080,"ACK,RST",20,3670263404,2333105103,502,False,False,False,False,True
73,5.600254,1782457428.8642347,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40382,8080,SYN,2,2890621781,0,64240,True,False,False,False,False
74,5.600255,1782457428.8642352,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40718,8080,SYN,2,3925001151,0,64240,True,False,False,False,False
75,5.600312,1782457428.8642924,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40382,"SYN,ACK",18,3841923041,2890621782,65160,False,True,False,False,False
76,5.600312,1782457428.8642924,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40718,"SYN,ACK",18,3195073529,3925001152,65160,False,True,False,False,False
77,5.600418,1782457428.864399,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40382,8080,ACK,16,2890621782,3841923042,502,False,False,True,False,False
78,5.60042,1782457428.8644004,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40718,8080,ACK,16,3925001152,3195073530,502,False,False,True,False,False
79,5.600642,1782457428.864623,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40382,8080,"ACK,RST",20,2890621782,3841923042,502,False,False,False,False,True
80,5.600643,1782457428.8646238,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40718,8080,"ACK,RST",20,3925001152,3195073530,502,False,False,False,False,True
81,5.615084,1782457428.8790648,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48016,8080,SYN,2,2502721469,0,64240,True,False,False,False,False
82,5.615133,1782457428.879114,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48016,"SYN,ACK",18,3772945121,2502721470,65160,False,True,False,False,False
83,5.615193,1782457428.8791733,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48016,8080,ACK,16,2502721470,3772945122,502,False,False,True,False,False
84,5.61539,1782457428.879371,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48016,8080,"ACK,RST",20,2502721470,3772945122,502,False,False,False,False,True
85,5.625209,1782457428.8891892,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40728,8080,SYN,2,587276949,0,64240,True,False,False,False,False
86,5.625209,1782457428.8891895,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40394,8080,SYN,2,808109068,0,64240,True,False,False,False,False
87,5.625263,1782457428.8892436,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40728,"SYN,ACK",18,1527593462,587276950,65160,False,True,False,False,False
88,5.625263,1782457428.8892436,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40394,"SYN,ACK",18,1705104662,808109069,65160,False,True,False,False,False
89,5.625356,1782457428.8893363,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40728,8080,ACK,16,587276950,1527593463,502,False,False,True,False,False
90,5.625356,1782457428.8893368,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40394,8080,ACK,16,808109069,1705104663,502,False,False,True,False,False
91,5.625554,1782457428.8895342,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40394,8080,"ACK,RST",20,808109069,1705104663,502,False,False,False,False,True
92,5.625554,1782457428.8895345,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40728,8080,"ACK,RST",20,587276950,1527593463,502,False,False,False,False,True
93,5.640204,1782457428.9041843,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48020,8080,SYN,2,139384395,0,64240,True,False,False,False,False
94,5.640257,1782457428.9042375,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48020,"SYN,ACK",18,3473926487,139384396,65160,False,True,False,False,False
95,5.640348,1782457428.904329,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48020,8080,ACK,16,139384396,3473926488,502,False,False,True,False,False
96,5.640546,1782457428.9045265,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48020,8080,"ACK,RST",20,139384396,3473926488,502,False,False,False,False,True
97,5.650272,1782457428.9142528,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40408,8080,SYN,2,2877116003,0,64240,True,False,False,False,False
98,5.650272,1782457428.914253,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40730,8080,SYN,2,2114622178,0,64240,True,False,False,False,False
99,5.650348,1782457428.9143283,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40730,"SYN,ACK",18,2177704725,2114622179,65160,False,True,False,False,False
100,5.650348,1782457428.9143286,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40408,"SYN,ACK",18,260929131,2877116004,65160,False,True,False,False,False
101,5.650435,1782457428.9144156,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40408,8080,ACK,16,2877116004,260929132,502,False,False,True,False,False
102,5.650436,1782457428.9144166,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40730,8080,ACK,16,2114622179,2177704726,502,False,False,True,False,False
103,5.650677,1782457428.914658,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40408,8080,"ACK,RST",20,2877116004,260929132,502,False,False,False,False,True
104,5.650678,1782457428.9146585,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40730,8080,"ACK,RST",20,2114622179,2177704726,502,False,False,False,False,True
105,5.66508,1782457428.9290607,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48022,8080,SYN,2,2778776084,0,64240,True,False,False,False,False
106,5.665128,1782457428.9291081,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48022,"SYN,ACK",18,3436218273,2778776085,65160,False,True,False,False,False
107,5.665185,1782457428.9291654,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48022,8080,ACK,16,2778776085,3436218274,502,False,False,True,False,False
108,5.665371,1782457428.9293518,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48022,8080,"ACK,RST",20,2778776085,3436218274,502,False,False,False,False,True
109,5.675255,1782457428.9392354,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40742,8080,SYN,2,1365060228,0,64240,True,False,False,False,False
110,5.675255,1782457428.9392357,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40422,8080,SYN,2,566944209,0,64240,True,False,False,False,False
111,5.675312,1782457428.9392927,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40422,"SYN,ACK",18,3977521949,566944210,65160,False,True,False,False,False
112,5.675312,1782457428.9392927,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40742,"SYN,ACK",18,4244671811,1365060229,65160,False,True,False,False,False
113,5.67541,1782457428.9393904,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40422,8080,ACK,16,566944210,3977521950,502,False,False,True,False,False
114,5.675411,1782457428.939392,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40742,8080,ACK,16,1365060229,4244671812,502,False,False,True,False,False
115,5.675633,1782457428.939614,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40742,8080,"ACK,RST",20,1365060229,4244671812,502,False,False,False,False,True
116,5.675634,1782457428.9396143,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40422,8080,"ACK,RST",20,566944210,3977521950,502,False,False,False,False,True
117,5.690119,1782457428.9540997,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48028,8080,SYN,2,2265199108,0,64240,True,False,False,False,False
118,5.690171,1782457428.9541514,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48028,"SYN,ACK",18,3368284006,2265199109,65160,False,True,False,False,False
119,5.690236,1782457428.9542165,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48028,8080,ACK,16,2265199109,3368284007,502,False,False,True,False,False
120,5.690448,1782457428.9544282,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48028,8080,"ACK,RST",20,2265199109,3368284007,502,False,False,False,False,True
121,5.700211,1782457428.964192,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40754,8080,SYN,2,3046261867,0,64240,True,False,False,False,False
122,5.700212,1782457428.9641922,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40434,8080,SYN,2,276568221,0,64240,True,False,False,False,False
123,5.700263,1782457428.9642434,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40434,"SYN,ACK",18,1245953617,276568222,65160,False,True,False,False,False
124,5.700263,1782457428.9642434,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40754,"SYN,ACK",18,406413216,3046261868,65160,False,True,False,False,False
125,5.700353,1782457428.9643338,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40434,8080,ACK,16,276568222,1245953618,502,False,False,True,False,False
126,5.700354,1782457428.964335,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40754,8080,ACK,16,3046261868,406413217,502,False,False,True,False,False
127,5.700551,1782457428.964532,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40434,8080,"ACK,RST",20,276568222,1245953618,502,False,False,False,False,True
128,5.700552,1782457428.9645324,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40754,8080,"ACK,RST",20,3046261868,406413217,502,False,False,False,False,True
129,5.715096,1782457428.9790761,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48044,8080,SYN,2,1028703024,0,64240,True,False,False,False,False
130,5.715145,1782457428.979126,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48044,"SYN,ACK",18,3371790508,1028703025,65160,False,True,False,False,False
131,5.715205,1782457428.9791858,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48044,8080,ACK,16,1028703025,3371790509,502,False,False,True,False,False
132,5.715411,1782457428.9793918,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48044,8080,"ACK,RST",20,1028703025,3371790509,502,False,False,False,False,True
133,5.725178,1782457428.989159,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40446,8080,SYN,2,3685494899,0,64240,True,False,False,False,False
134,5.725179,1782457428.9891593,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40768,8080,SYN,2,3689827571,0,64240,True,False,False,False,False
135,5.725226,1782457428.9892068,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40768,"SYN,ACK",18,191637184,3689827572,65160,False,True,False,False,False
136,5.725226,1782457428.989207,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40446,"SYN,ACK",18,1550945520,3685494900,65160,False,True,False,False,False
137,5.725287,1782457428.989268,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40446,8080,ACK,16,3685494900,1550945521,502,False,False,True,False,False
138,5.72529,1782457428.9892704,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40768,8080,ACK,16,3689827572,191637185,502,False,False,True,False,False
139,5.725484,1782457428.9894648,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40446,8080,"ACK,RST",20,3685494900,1550945521,502,False,False,False,False,True
140,5.725485,1782457428.9894652,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40768,8080,"ACK,RST",20,3689827572,191637185,502,False,False,False,False,True
141,5.740061,1782457429.0040414,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48050,8080,SYN,2,2803623086,0,64240,True,False,False,False,False
142,5.740106,1782457429.004087,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48050,"SYN,ACK",18,3863448185,2803623087,65160,False,True,False,False,False
143,5.740161,1782457429.0041416,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48050,8080,ACK,16,2803623087,3863448186,502,False,False,True,False,False
144,5.740332,1782457429.0043128,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48050,8080,"ACK,RST",20,2803623087,3863448186,502,False,False,False,False,True
145,5.750254,1782457429.0142348,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40784,8080,SYN,2,775822319,0,64240,True,False,False,False,False
146,5.750255,1782457429.0142353,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40460,8080,SYN,2,1880374158,0,64240,True,False,False,False,False
147,5.75031,1782457429.014291,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40784,"SYN,ACK",18,2908045602,775822320,65160,False,True,False,False,False
148,5.75031,1782457429.014291,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40460,"SYN,ACK",18,2916763990,1880374159,65160,False,True,False,False,False
149,5.750415,1782457429.0143952,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40460,8080,ACK,16,1880374159,2916763991,502,False,False,True,False,False
150,5.750416,1782457429.0143962,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40784,8080,ACK,16,775822320,2908045603,502,False,False,True,False,False
151,5.750661,1782457429.0146418,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40784,8080,"ACK,RST",20,775822320,2908045603,502,False,False,False,False,True
152,5.750661,1782457429.014642,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40460,8080,"ACK,RST",20,1880374159,2916763991,502,False,False,False,False,True
153,5.765136,1782457429.0291164,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,48066,8080,SYN,2,558067487,0,64240,True,False,False,False,False
154,5.76519,1782457429.0291703,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,48066,"SYN,ACK",18,1640334538,558067488,65160,False,True,False,False,False
155,5.765258,1782457429.0292382,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48066,8080,ACK,16,558067488,1640334539,502,False,False,True,False,False
156,5.765507,1782457429.029488,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,48066,8080,"ACK,RST",20,558067488,1640334539,502,False,False,False,False,True
157,5.77522,1782457429.0392003,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,40472,8080,SYN,2,58436655,0,64240,True,False,False,False,False
158,5.77522,1782457429.0392008,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40790,8080,SYN,2,81188963,0,64240,True,False,False,False,False
159,5.775274,1782457429.0392547,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40790,"SYN,ACK",18,1726418240,81188964,65160,False,True,False,False,False
160,5.775274,1782457429.0392547,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,40472,"SYN,ACK",18,354677074,58436656,65160,False,True,False,False,False
161,5.775374,1782457429.0393548,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,40472,8080,ACK,16,58436656,354677075,502,False,False,True,False,False
162,5.775419,1782457429.0393991,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40790,8080,ACK,16,81188964,1726418241,502,False,False,True,False,False
