packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
3267,33.530901,1782457742.0869646,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55130,8080,"ACK,RST",20,2759916308,3767646560,502,False,False,False,False,True
3268,33.549767,1782457742.1058304,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,50767,8080,SYN,2,1127379691,0,8192,True,False,False,False,False
3269,33.549856,1782457742.1059191,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,50767,"SYN,ACK",18,1830212470,1127379692,64240,False,True,False,False,False
3270,33.549907,1782457742.1059704,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,50767,8080,RST,4,1127379692,0,0,False,False,False,False,True
3271,33.621552,1782457742.177616,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39918,8080,SYN,2,1359031802,0,64240,True,False,False,False,False
3272,33.621623,1782457742.177686,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39918,"SYN,ACK",18,804180265,1359031803,65160,False,True,False,False,False
3273,33.621739,1782457742.1778023,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39918,8080,ACK,16,1359031803,804180266,502,False,False,True,False,False
3274,33.622054,1782457742.1781175,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39918,8080,"ACK,RST",20,1359031803,804180266,502,False,False,False,False,True
3275,33.630386,1782457742.1864498,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,55138,8080,SYN,2,3017321445,0,64240,True,False,False,False,False
3276,33.630463,1782457742.1865265,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,55138,"SYN,ACK",18,1695188777,3017321446,65160,False,True,False,False,False
3277,33.630586,1782457742.1866493,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55138,8080,ACK,16,3017321446,1695188778,502,False,False,True,False,False
3278,33.630972,1782457742.1870358,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55138,8080,"ACK,RST",20,3017321446,1695188778,502,False,False,False,False,True
3279,33.635343,1782457742.1914067,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,61175,8080,SYN,2,2258631712,0,8192,True,False,False,False,False
3280,33.635412,1782457742.1914759,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,61175,"SYN,ACK",18,1700151745,2258631713,64240,False,True,False,False,False
3281,33.635452,1782457742.1915154,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,61175,8080,RST,4,2258631713,0,0,False,False,False,False,True
3282,33.716353,1782457742.2724166,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,49205,8080,SYN,2,1490681060,0,8192,True,False,False,False,False
3283,33.716467,1782457742.2725303,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,49205,"SYN,ACK",18,3723414760,1490681061,64240,False,True,False,False,False
3284,33.716547,1782457742.27261,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,49205,8080,RST,4,1490681061,0,0,False,False,False,False,True
3285,33.721555,1782457742.277618,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39932,8080,SYN,2,2514147896,0,64240,True,False,False,False,False
3286,33.721615,1782457742.2776785,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39932,"SYN,ACK",18,2610223502,2514147897,65160,False,True,False,False,False
3287,33.721729,1782457742.2777922,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39932,8080,ACK,16,2514147897,2610223503,502,False,False,True,False,False
3288,33.722055,1782457742.2781188,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39932,8080,"ACK,RST",20,2514147897,2610223503,502,False,False,False,False,True
3289,33.730044,1782457742.2861075,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,55154,8080,SYN,2,3553590012,0,64240,True,False,False,False,False
3290,33.730092,1782457742.2861557,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,55154,"SYN,ACK",18,3825608702,3553590013,65160,False,True,False,False,False
3291,33.730157,1782457742.28622,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55154,8080,ACK,16,3553590013,3825608703,502,False,False,True,False,False
3292,33.730375,1782457742.2864387,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55154,8080,"ACK,RST",20,3553590013,3825608703,502,False,False,False,False,True
3293,33.802538,1782457742.3586018,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,54879,8080,SYN,2,2666715388,0,8192,True,False,False,False,False
3294,33.802656,1782457742.3587198,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,54879,"SYN,ACK",18,889927987,2666715389,64240,False,True,False,False,False
3295,33.802736,1782457742.3587997,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,54879,8080,RST,4,2666715389,0,0,False,False,False,False,True
3296,33.821228,1782457742.377291,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39944,8080,SYN,2,1648451735,0,64240,True,False,False,False,False
3297,33.821289,1782457742.377352,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39944,"SYN,ACK",18,3549425004,1648451736,65160,False,True,False,False,False
3298,33.82136,1782457742.3774238,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39944,8080,ACK,16,1648451736,3549425005,502,False,False,True,False,False
3299,33.82155,1782457742.377613,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39944,8080,"ACK,RST",20,1648451736,3549425005,502,False,False,False,False,True
3300,33.830201,1782457742.386264,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,55166,8080,SYN,2,2926255007,0,64240,True,False,False,False,False
3301,33.830286,1782457742.3863492,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,55166,"SYN,ACK",18,3995634638,2926255008,65160,False,True,False,False,False
3302,33.830385,1782457742.3864484,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55166,8080,ACK,16,2926255008,3995634639,502,False,False,True,False,False
3303,33.83067,1782457742.386733,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55166,8080,"ACK,RST",20,2926255008,3995634639,502,False,False,False,False,True
3304,33.88262,1782457742.438683,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,60585,8080,SYN,2,2515977266,0,8192,True,False,False,False,False
3305,33.882704,1782457742.4387672,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,60585,"SYN,ACK",18,3292999595,2515977267,64240,False,True,False,False,False
3306,33.882751,1782457742.4388142,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,60585,8080,RST,4,2515977267,0,0,False,False,False,False,True
3307,33.921304,1782457742.4773676,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39958,8080,SYN,2,4250433464,0,64240,True,False,False,False,False
3308,33.921362,1782457742.477425,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39958,"SYN,ACK",18,506987486,4250433465,65160,False,True,False,False,False
3309,33.92144,1782457742.477503,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39958,8080,ACK,16,4250433465,506987487,502,False,False,True,False,False
3310,33.921677,1782457742.4777408,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39958,8080,"ACK,RST",20,4250433465,506987487,502,False,False,False,False,True
