packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
2636,29.345178,1782457645.8362775,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,59874,8080,ACK,16,2947246584,3951209555,502,False,False,True,False,False
2637,29.3454,1782457645.8364995,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,59874,8080,"ACK,RST",20,2947246584,3951209555,502,False,False,False,False,True
2638,29.350879,1782457645.8419788,02:00:00:00:00:01,203.0.113.245,172.28.5.3,TCP,54,58353,8080,SYN,2,858270657,0,8192,True,False,False,False,False
2639,29.419979,1782457645.9110792,02:00:00:00:00:01,203.0.113.67,172.28.5.3,TCP,54,50191,8080,SYN,2,2261531032,0,8192,True,False,False,False,False
2640,29.428533,1782457645.9196327,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,35900,8080,SYN,2,4154750759,0,64240,True,False,False,False,False
2641,29.428604,1782457645.919704,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,35900,"SYN,ACK",18,1641463558,4154750760,65160,False,True,False,False,False
2642,29.42872,1782457645.9198198,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,35900,8080,ACK,16,4154750760,1641463559,502,False,False,True,False,False
2643,29.429055,1782457645.9201553,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,35900,8080,"ACK,RST",20,4154750760,1641463559,502,False,False,False,False,True
2644,29.460054,1782457645.9511538,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,32888,8080,SYN,2,3589584601,0,64240,True,False,False,False,False
2645,29.460106,1782457645.9512055,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,32888,"SYN,ACK",18,2387744783,3589584602,65160,False,True,False,False,False
2646,29.460175,1782457645.951275,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,32888,8080,ACK,16,3589584602,2387744784,502,False,False,True,False,False
2647,29.460414,1782457645.9515138,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,32888,8080,"ACK,RST",20,3589584602,2387744784,502,False,False,False,False,True
2648,29.47012,1782457645.96122,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,59890,8080,SYN,2,109149931,0,64240,True,False,False,False,False
2649,29.470171,1782457645.9612706,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,59890,"SYN,ACK",18,1217697048,109149932,65160,False,True,False,False,False
2650,29.470266,1782457645.9613655,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,59890,8080,ACK,16,109149932,1217697049,502,False,False,True,False,False
2651,29.470474,1782457645.9615738,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,59890,8080,"ACK,RST",20,109149932,1217697049,502,False,False,False,False,True
2652,29.484032,1782457645.9751318,02:00:00:00:00:01,192.0.2.158,172.28.5.3,TCP,54,52295,8080,SYN,2,1898392014,0,8192,True,False,False,False,False
2653,29.552499,1782457646.0435987,02:00:00:00:00:01,192.0.2.98,172.28.5.3,TCP,54,50497,8080,SYN,2,3898924555,0,8192,True,False,False,False,False
2654,29.55339,1782457646.0444894,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,35914,8080,SYN,2,4129888338,0,64240,True,False,False,False,False
2655,29.553445,1782457646.044545,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,35914,"SYN,ACK",18,2536193570,4129888339,65160,False,True,False,False,False
